guppy1,guppy2,weight
1,1,0
1,2,9
1,3,8
1,4,10
1,5,8
1,6,7
1,7,9
1,8,9
2,1,9
2,2,0
2,3,5
2,4,14
2,5,10
2,6,9
2,7,6
2,8,5
3,1,8
3,2,5
3,3,0
3,4,6
3,5,10
3,6,16
3,7,5
3,8,4
4,1,10
4,2,14
4,3,6
4,4,0
4,5,10
4,6,10
4,7,9
4,8,10
5,1,8
5,2,10
5,3,10
5,4,10
5,5,0
5,6,16
5,7,12
5,8,13
6,1,7
6,2,9
6,3,16
6,4,10
6,5,16
6,6,0
6,7,20
6,8,21
7,1,9
7,2,6
7,3,5
7,4,9
7,5,12
7,6,20
7,7,0
7,8,8
8,1,9
8,2,5
8,3,4
8,4,10
8,5,13
8,6,21
8,7,8
8,8,0
